Date,Open,High,Low,Close,Volume
2012. 6. 20,126.87,129.45,125.87,128.89,62155
2012. 6. 21,129.35,131.2,129.13,130.5,34490
2012. 6. 22,129.4,130.13,128.01,128.13,29370
2012. 6. 25,128.79,130.08,128.79,130,46046
2012. 6. 26,128.68,130,128.59,129.42,37821
2012. 6. 27,129.35,129.68,129.01,129.51,9786
2012. 6. 28,130.56,130.72,129.89,129.95,24907
2012. 6. 29,126.81,127.88,126.58,127.27,66295
2012. 7. 2,127.65,130.38,127.63,129.15,47519
2012. 7. 3,128.86,128.86,127.37,127.43,69446
2012. 7. 5,127.52,129.3,127.52,128.36,33520
2012. 7. 6,129.28,130.45,129.28,130.08,12711
2012. 7. 9,130.84,132.16,130.42,131.92,40502
2012. 7. 10,131.44,132.9,131.44,132.76,19887
2012. 7. 11,132.91,133.64,132.01,132.75,23520
2012. 7. 12,133.72,134.43,133.4,134.25,14821
2012. 7. 13,133.87,133.96,132.91,133.86,18187
2012. 7. 16,135.97,136,134.63,134.83,40757
2012. 7. 17,134.01,134.89,133,133.47,25998
2012. 7. 18,134.04,134.04,133,133.3,18210
2012. 7. 19,136.29,136.29,132.01,132.51,28690
